id	Protein IDs	Majority Protein IDs	Protein Descriptions	Proteins	Peptides	Razor + unique Peptides	Unique Peptides	Peptides run01	Peptides run02	Peptides run03	Peptides run04	Peptides run05	Peptides run06	Razor + unique Peptides run01	Razor + unique Peptides run02	Razor + unique Peptides run03	Razor + unique Peptides run04	Razor + unique Peptides run05	Razor + unique Peptides run06	Unique Peptides run01	Unique Peptides run02	Unique Peptides run03	Unique Peptides run04	Unique Peptides run05	Unique Peptides run06	Sequence Coverage [%]	Mol. Weight [kDa]	Sequence Length	PEP	Sequence Coverage run01 [%]	Sequence Coverage run02 [%]	Sequence Coverage run03 [%]	Sequence Coverage run04 [%]	Sequence Coverage run05 [%]	Sequence Coverage run06 [%]	Intensity	Intensity run01	Intensity run02	Intensity run03	Intensity run04	Intensity run05	Intensity run06
128	YAR003W	YAR003W	>YAR003W SWD1 SGDID:S000000064, Chr I from 155005-156285, Verified ORF, Subunit of the COMPASS (Set1C) complex, which methylates histone H3 on lysine 4 and is required in transcriptional silencing near telomeres; WD40 beta propeller superfamily member wit	1	4	3	3	3	2	3	0	1	2	2	1	3	0	1	1	2	1	3	0	1	1	8.7	48.654	426	2.39E-07	7	4	7.3	0	2.6	4	141210000	16445000	12881000	36024000	NA	15712000	60143000
129	YAR007C	YAR007C	>YAR007C RFA1 SGDID:S000000065, Chr I from 158619-156754, reverse complement, Verified ORF, Subunit of heterotrimeric Replication Protein A (RPA), which is a highly conserved single-stranded DNA binding protein involved in DNA replication, repair, and rec	1	21	21	21	21	20	20	19	21	19	21	20	20	19	21	19	21	20	20	19	21	19	44.3	70.347	621	0	44.3	41.9	41.9	40.6	44.3	40.9	24601000000	3209600000	4334600000	4132100000	3642000000	5099400000	4183300000
130	YAR008W	YAR008W	>YAR008W SEN34 SGDID:S000000066, Chr I from 158966-159793, Verified ORF, Subunit of the tRNA splicing endonuclease, which is composed of Sen2p, Sen15p, Sen34p, and Sen54p; Sen34p contains the active site for tRNA 3 splice site cleavage and has similarity	1	5	5	5	4	2	5	5	5	4	4	2	5	5	5	4	4	2	5	5	5	4	21.1	31.313	275	6.26E-19	16.7	5.5	21.1	21.1	21.1	16.7	2678000000	217440000	385010000	943960000	310910000	428590000	392050000
131	YAR010C;YDR261C-C;YPR137C-A	YAR010C;YDR261C-C;YPR137C-A	>YAR010C YAR010C SGDID:S000000068, Chr I from 165866-164544, reverse complement, transposable_element_gene, Retrotransposon TYA Gag gene co-transcribed with TYB Pol; in YARCTY1-1 TYB is mutant and probably non-functional;>YDR261C-C YDR261C-C SGDID:S00000	3	18	1	0	18	18	18	17	18	17	1	1	1	1	1	1	0	0	0	0	0	0	55	49.072	440	0	55	55	55	48	55	48	9784800000	635360000	2297800000	920510000	1371900000	1483200000	3075900000
132	YAR014C	YAR014C	>YAR014C BUD14 SGDID:S000000069, Chr I from 168871-166742, reverse complement, Verified ORF, Protein involved in bud-site selection, Bud14p-Glc7p complex is a cortical regulator of dynein; inhibitor of the actin assembly factor Bnr1p (formin); diploid mut	1	10	10	10	8	9	8	9	8	6	8	9	8	9	8	6	8	9	8	9	8	6	16.6	78.981	709	5.41E-72	13	14.8	13	14.8	13	9	2620100000	275970000	541650000	327230000	379870000	476320000	619070000
133	YAR015W	YAR015W	>YAR015W ADE1 SGDID:S000000070, Chr I from 169375-170295, Verified ORF, N-succinyl-5-aminoimidazole-4-carboxamide ribotide (SAICAR) synthetase, required for de novo purine nucleotide biosynthesis; red pigment accumulates in mutant cells deprived of aden	1	15	15	15	14	14	15	15	14	13	14	14	15	15	14	13	14	14	15	15	14	13	51.3	34.603	306	2.57E-74	48.4	48.7	51.3	51.3	48.7	46.7	25895000000	3137100000	4018100000	5433400000	2586800000	4862200000	5857000000
134	YAR018C	YAR018C	>YAR018C KIN3 SGDID:S000000071, Chr I from 171703-170396, reverse complement, Verified ORF, Nonessential protein kinase with unknown cellular role	1	8	7	7	5	7	5	6	6	4	4	6	4	6	5	3	4	6	4	6	5	3	21.1	51.203	435	1.91E-15	13.6	19.3	13.6	17.5	14.5	10.6	1460700000	168920000	248000000	117330000	254880000	356150000	315390000
135	YAR019C	YAR019C	>YAR019C CDC15 SGDID:S000000072, Chr I from 175135-172211, reverse complement, Verified ORF, Protein kinase of the Mitotic Exit Network that is localized to the spindle pole bodies at late anaphase; promotes mitotic exit by directly switching on the kinas	1	4	4	4	3	2	4	2	2	2	3	2	4	2	2	2	3	2	4	2	2	2	4.7	110.24	974	5.07E-18	3.4	2.3	4.7	2.3	2.1	2.3	367480000	45432000	85415000	34371000	63926000	69431000	68911000
136	YAR027W	YAR027W	>YAR027W UIP3 SGDID:S000000075, Chr I from 183770-184477, Verified ORF, Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family	1	4	4	3	4	4	4	3	3	4	4	4	4	3	3	4	3	3	3	2	2	3	22.6	27.116	235	3.57E-64	22.6	22.6	22.6	19.1	19.1	22.6	1030300000	144180000	211600000	149800000	154730000	186820000	183220000
137	YAR028W	YAR028W	>YAR028W YAR028W SGDID:S000000076, Chr I from 184892-185596, Uncharacterized ORF, Putative integral membrane protein, member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS	1	2	1	1	2	2	2	2	1	2	1	1	1	1	0	1	1	1	1	1	0	1	8.5	26.458	234	9.53E-07	8.5	8.5	8.5	8.5	4.7	8.5	132420000	19860000	30187000	19615000	14664000	NA	48090000
138	YAR042W;REV__YBL037W	YAR042W	>YAR042W SWH1 SGDID:S000000081, Chr I from 192619-196185, Verified ORF, Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats; localizes to the Golgi and the nucleus-vacuole junction	2	23	23	23	14	13	18	19	15	17	14	13	18	19	15	17	14	13	18	19	15	17	22.6	135.1	1188	5.26E-88	13.3	13.1	17	18.1	14	16.8	7107100000	801500000	1369100000	1189200000	1157200000	1300500000	1289700000
139	YAR071W;YHR215W	YAR071W;YHR215W	>YAR071W PHO11 SGDID:S000000094, Chr I from 225460-226863, Verified ORF, One of three repressible acid phosphatases, a glycoprotein that is transported to the cell surface by the secretory pathway; induced by phosphate starvation and coordinately regulate	2	7	7	6	3	6	5	3	4	4	3	6	5	3	4	4	2	5	4	3	3	3	13.5	52.757	467	6.72E-11	4.7	12	10.1	4.7	8.8	8.4	10461000000	315460000	1604600000	2051300000	53337000	2610200000	3826300000
140	YBL001C	YBL001C	>YBL001C ECM15 SGDID:S000000097, Chr II from 237467-237153, reverse complement, Verified ORF, Non-essential protein of unknown function, likely exists as tetramer, may be regulated by the binding of small-molecule ligands (possibly sulfate ions), may have	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	12.5	11.518	104	0.0040893	12.5	12.5	12.5	12.5	12.5	12.5	5242800000	619750000	566420000	1406000000	641780000	1070800000	938000000
141	YBL002W	YBL002W	>YBL002W HTB2 SGDID:S000000098, Chr II from 236492-236887, Verified ORF, Histone H2B, core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB1; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates transcription	1	13	13	4	13	13	13	13	13	12	13	13	13	13	13	12	4	4	4	4	4	4	84.7	14.237	131	4.76E-151	84.7	84.7	84.7	84.7	84.7	84.7	29638000000	7028600000	5563300000	4515600000	3417800000	5017100000	4095500000
142	YBL004W	YBL004W	>YBL004W UTP20 SGDID:S000000100, Chr II from 227636-235117, Verified ORF, Component of the small-subunit (SSU) processome, which is involved in the biogenesis of the 18S rRNA	1	42	42	41	35	29	34	32	35	34	35	29	34	32	35	34	34	28	33	31	34	33	17.4	287.56	2493	5.71E-126	14.8	12	14.2	12.9	14.4	14.4	11624000000	1298500000	1858000000	1656900000	1458700000	2333100000	3018700000
143	YBL005W-B	YBL005W-B	>YBL005W-B YBL005W-B SGDID:S000002147, Chr II from 221330-222634,222636-226598, transposable_element_gene, Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), r	1	39	6	0	32	35	34	36	37	34	6	6	6	5	6	6	0	0	0	0	0	0	28.1	198.97	1755	0	23.7	26.3	24.3	26.4	27.4	25.3	7371800000	738160000	1406100000	893900000	1048700000	1630400000	1654500000
144	YBL006C	YBL006C	>YBL006C LDB7 SGDID:S000000102, Chr II from 217129-216587, reverse complement, Verified ORF, Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions	1	2	2	2	1	2	1	1	2	2	1	2	1	1	2	2	1	2	1	1	2	2	31.1	19.792	180	2.81E-39	12.8	31.1	12.8	12.8	31.1	31.1	453280000	29028000	59388000	39902000	25031000	99320000	200610000
145	YBL007C	YBL007C	>YBL007C SLA1 SGDID:S000000103, Chr II from 216366-212632, reverse complement, Verified ORF, Cytoskeletal protein binding protein required for assembly of the cortical actin cytoskeleton; interacts with proteins regulating actin dynamics and proteins requ	1	26	26	26	23	21	25	21	22	21	23	21	25	21	22	21	23	21	25	21	22	21	23.6	135.85	1244	7.14E-281	21.9	20.7	22.8	21.3	21.3	20.6	22696000000	2852000000	4529900000	3871000000	3278400000	4022500000	4142000000
146	YBL008W	YBL008W	>YBL008W HIR1 SGDID:S000000104, Chr II from 209653-212175, Verified ORF, Subunit of the HIR complex, a nucleosome assembly complex involved in regulation of histone gene transcription; contributes to nucleosome formation, heterochromatic gene silencing, a	1	5	5	5	1	2	1	3	2	1	1	2	1	3	2	1	1	2	1	3	2	1	7.4	93.857	840	5.76E-29	1.4	2.9	1.4	4.4	3.6	2	536380000	241700000	124740000	22340000	86704000	37240000	23655000
147	YBL009W	YBL009W	>YBL009W ALK2 SGDID:S000000105, Chr II from 207194-209224, Verified ORF, Protein kinase; accumulation and phosphorylation are periodic during the cell cycle; phosphorylated in response to DNA damage; contains characteristic motifs for degradation via the 	1	1	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	1	1.8	76.372	676	0.00019605	0	1.8	0	0	1.8	1.8	71845000	NA	21819000	NA	NA	17218000	32808000
148	YBL010C	YBL010C	>YBL010C YBL010C SGDID:S000000106, Chr II from 206949-206107, reverse complement, Uncharacterized ORF, Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein colocalizes with clathrin-coated vesicles	1	4	4	4	3	4	3	3	2	3	3	4	3	3	2	3	3	4	3	3	2	3	20	32.639	280	2.48E-08	10.4	20	10.4	10.4	6.4	10.4	819760000	106660000	101360000	186890000	98177000	99353000	227310000
149	YBL011W	YBL011W	>YBL011W SCT1 SGDID:S000000107, Chr II from 203538-205817, Verified ORF, Glycerol 3-phosphate/dihydroxyacetone phosphate dual substrate-specific sn-1 acyltransferase of the glycerolipid biosynthesis pathway, prefers 16-carbon fatty acids, similar to Gpt2p	1	12	12	12	8	7	9	9	8	11	8	7	9	9	8	11	8	7	9	9	8	11	17.9	85.693	759	1.32E-134	12.9	12.4	13.7	14	13.3	16.3	4754500000	472490000	561510000	754830000	628310000	850540000	1486900000
150	YBL013W	YBL013W	>YBL013W FMT1 SGDID:S000000109, Chr II from 202056-203261, Verified ORF, Methionyl-tRNA formyltransferase, catalyzes the formylation of initiator Met-tRNA in mitochondria; potential Cdc28p substrate	1	3	3	3	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	6.7	44.616	401	0.00069706	4.7	2.7	2	2.7	2	2.7	152350000	18601000	31960000	18182000	14066000	45322000	24216000
151	YBL015W	YBL015W	>YBL015W ACH1 SGDID:S000000111, Chr II from 194122-195702, Verified ORF, Protein with CoA transferase activity, particularly for CoASH transfer from succinyl-CoA to acetate; has minor acetyl-CoA-hydrolase activity; phosphorylated; required for acetate uti	1	16	16	16	14	11	13	15	14	14	14	11	13	15	14	14	14	11	13	15	14	14	41.1	58.711	526	5.83E-92	33.5	28.5	29.3	39.9	35.7	33.5	9151200000	1165600000	1330800000	1405700000	1227700000	2056200000	1965100000
152	YBL016W	YBL016W	>YBL016W FUS3 SGDID:S000000112, Chr II from 192451-193512, Verified ORF, Mitogen-activated serine/threonine protein kinase involved in mating; phosphoactivated by Ste7p; substrates include Ste12p, Far1p, Bni1p, Sst2p; inhibits invasive growth during matin	1	6	5	5	6	5	5	6	6	6	5	4	4	5	5	5	5	4	4	5	5	5	17.6	40.772	353	3.00E-144	17.6	15.3	13.9	17.6	17.6	17.6	5954900000	520600000	1840300000	593830000	634490000	1021700000	1344000000
153	YBL017C	YBL017C	>YBL017C PEP1 SGDID:S000000113, Chr II from 191583-186844, reverse complement, Verified ORF, Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments	1	32	32	29	29	25	27	30	29	26	29	25	27	30	29	26	26	22	24	27	26	23	27.1	177.78	1579	2.18E-263	24.6	21.8	23.4	25.9	25.4	21.5	14560000000	2448900000	2322000000	1963000000	2422900000	2531100000	2871600000
154	YBL018C	YBL018C	>YBL018C POP8 SGDID:S000000114, Chr II from 186352-185998,186474-186428, reverse complement, Verified ORF, Subunit of both RNase MRP, which cleaves pre-rRNA, and nuclear RNase P, which cleaves tRNA precursors to generate mature 5 ends	1	3	3	3	1	3	3	3	2	3	1	3	3	3	2	3	1	3	3	3	2	3	22.6	15.512	133	3.09E-06	7.5	22.6	22.6	22.6	14.3	22.6	711430000	15444000	105290000	128740000	119420000	130200000	212330000
155	YBL022C	YBL022C	>YBL022C PIM1 SGDID:S000000118, Chr II from 181275-177874, reverse complement, Verified ORF, ATP-dependent Lon protease, involved in degradation of misfolded proteins in mitochondria; required for biogenesis and maintenance of mitochondria	1	36	36	36	29	33	33	30	27	30	29	33	33	30	27	30	29	33	33	30	27	30	36.5	127.11	1133	4.29E-295	30.7	34.7	33.6	31.3	27	30.9	24751000000	3136800000	3370600000	3718600000	3424800000	5038400000	6061700000
156	YBL023C	YBL023C	>YBL023C MCM2 SGDID:S000000119, Chr II from 177526-174920, reverse complement, Verified ORF, Protein involved in DNA replication; component of the Mcm2-7 hexameric complex that binds chromatin as a part of the pre-replicative complex	1	9	9	9	4	6	7	5	3	6	4	6	7	5	3	6	4	6	7	5	3	6	11.1	98.778	868	2.50E-36	5	7.9	8.6	6.1	4	7	2049500000	155750000	433390000	471370000	310470000	200520000	478050000
157	YBL024W	YBL024W	>YBL024W NCL1 SGDID:S000000120, Chr II from 172534-174588, Verified ORF, S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase, methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; similar to Nop2p and human pr	1	25	25	25	22	24	24	23	24	25	22	24	24	23	24	25	22	24	24	23	24	25	42.4	77.878	684	0	38.7	40.4	41.2	39.2	41.2	42.4	61658000000	7164600000	9915800000	9297700000	8202000000	11400000000	15678000000
158	YBL025W	YBL025W	>YBL025W RRN10 SGDID:S000000121, Chr II from 171481-171918, Verified ORF, Protein involved in promoting high level transcription of rDNA, subunit of UAF (upstream activation factor) for RNA polymerase I	1	2	2	2	2	0	2	2	2	1	2	0	2	2	2	1	2	0	2	2	2	1	16.6	16.505	145	5.97E-08	16.6	0	16.6	16.6	16.6	6.9	202620000	44842000	NA	32242000	54834000	39029000	31674000
159	YBL026W	YBL026W	>YBL026W LSM2 SGDID:S000000122, Chr II from 170623-170676,170805-171038, Verified ORF, Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex par	1	5	4	4	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	65.3	11.163	95	1.78E-35	65.3	65.3	65.3	65.3	65.3	65.3	9567100000	1156500000	1385100000	1688100000	1412000000	1699800000	2225600000
160	YBL027W;YBR084C-A	YBL027W;YBR084C-A	>YBL027W RPL19B SGDID:S000000123, Chr II from 168423-168424,168809-169376, Verified ORF, Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl19Ap and has similarity to rat L19 ribosomal protein; rpl19a and rpl19b single null mut	2	17	17	17	16	16	17	15	17	17	16	16	17	15	17	17	16	16	17	15	17	17	67.7	21.704	189	1.11E-167	66.1	64.6	67.7	66.1	67.7	67.7	1.1171E+11	22542000000	19742000000	17338000000	19609000000	19314000000	13161000000
161	YBL028C	YBL028C	>YBL028C YBL028C SGDID:S000000124, Chr II from 167838-167518, reverse complement, Verified ORF, Protein of unknown function that may interact with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus; predicted to be involv	1	5	5	5	5	5	4	5	5	4	5	5	4	5	5	4	5	5	4	5	5	4	46.2	12.401	106	2.32E-20	46.2	46.2	38.7	46.2	46.2	38.7	6547900000	485590000	486630000	676670000	845680000	1537700000	2515700000
162	YBL029C-A	YBL029C-A	>YBL029C-A YBL029C-A SGDID:S000007591, Chr II from 164772-164488, reverse complement, Uncharacterized ORF, Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; has potential orthologs in Saccharomyce	1	3	3	3	3	2	3	3	3	3	3	2	3	3	3	3	3	2	3	3	3	3	57.4	11.161	94	5.63E-103	57.4	42.6	57.4	57.4	57.4	57.4	3421800000	263590000	402300000	283770000	366340000	873800000	1232000000
163	YBL030C	YBL030C	>YBL030C PET9 SGDID:S000000126, Chr II from 163997-163041, reverse complement, Verified ORF, Major ADP/ATP carrier of the mitochondrial inner membrane, exchanges cytosolic ADP for mitochondrially synthesized ATP; also imports heme and ATP; phosphorylated;	1	15	15	13	14	15	14	14	14	15	14	15	14	14	14	15	12	13	12	12	12	13	39	34.426	318	2.03E-217	38.7	39	38.7	38.7	36.8	39	79375000000	9549800000	16027000000	14058000000	8708700000	13514000000	17518000000
164	YBL031W	YBL031W	>YBL031W SHE1 SGDID:S000000127, Chr II from 161699-162715, Verified ORF, Mitotic spindle protein that interacts with components of the Dam1 (DASH) complex, its effector Sli15p, and microtubule-associated protein Bim1p; also localizes to nuclear microtubul	1	2	2	2	1	2	2	1	2	1	1	2	2	1	2	1	1	2	2	1	2	1	7.7	38.015	338	6.05E-05	3.8	7.7	7.7	3.8	7.7	3.8	196150000	10348000	51263000	36603000	13515000	55290000	29128000
165	YBL032W	YBL032W	>YBL032W HEK2 SGDID:S000000128, Chr II from 160184-161329, Verified ORF, RNA binding protein involved in the asymmetric localization of ASH1 mRNA; represses translation of ASH1 mRNA, an effect reversed by Yck1p-dependent phosphoryation; regulates telomere	1	7	7	7	7	5	5	6	6	6	7	5	5	6	6	6	7	5	5	6	6	6	20.7	41.682	381	1.39E-63	20.7	12.3	17.6	19.2	19.2	19.2	8939500000	1350100000	1700300000	825250000	2255000000	957140000	1851800000
166	YBL033C	YBL033C	>YBL033C RIB1 SGDID:S000000129, Chr II from 159693-158656, reverse complement, Verified ORF, GTP cyclohydrolase II; catalyzes the first step of the riboflavin biosynthesis pathway	1	7	7	7	4	4	6	5	4	7	4	4	6	5	4	7	4	4	6	5	4	7	27	38.332	345	5.05E-36	18.3	12.5	24.3	18.8	18.3	27	2551600000	252690000	258170000	545250000	286900000	431970000	776670000
167	YBL034C	YBL034C	>YBL034C STU1 SGDID:S000000130, Chr II from 158389-153848, reverse complement, Verified ORF, Component of the mitotic spindle that binds to interpolar microtubules via its association with beta-tubulin (Tub2p); required for interpolar microtubules to prov	1	14	14	14	8	8	9	6	6	7	8	8	9	6	6	7	8	8	9	6	6	7	9.9	174.18	1513	1.64E-43	5.6	6.3	6.5	4.1	4.1	4.9	2397000000	331300000	641100000	388860000	136680000	298090000	601030000
168	YBL035C	YBL035C	>YBL035C POL12 SGDID:S000000131, Chr II from 153610-151493, reverse complement, Verified ORF, B subunit of DNA polymerase alpha-primase complex, required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telo	1	11	11	11	10	8	11	10	11	9	10	8	11	10	11	9	10	8	11	10	11	9	18.3	78.773	705	1.37E-101	15.9	14.5	18.3	15.2	18.3	14.2	3971600000	672750000	561420000	697910000	565950000	709110000	764470000
169	YBL036C	YBL036C	>YBL036C YBL036C SGDID:S000000132, Chr II from 151220-150447, reverse complement, Verified ORF, Putative non-specific single-domain racemase based on structural similarity; binds pyridoxal 5-phosphate; expression of GFP-fusion protein induced in response	1	11	11	11	10	11	11	11	11	10	10	11	11	11	11	10	10	11	11	11	11	10	52.1	29.123	257	4.62E-110	49.4	52.1	52.1	52.1	52.1	49.4	24055000000	4055800000	2089200000	4720200000	3260800000	3322800000	6605800000
170	YBL037W	YBL037W	>YBL037W APL3 SGDID:S000000133, Chr II from 147209-150286, Verified ORF, Alpha-adaptin, large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport	1	4	4	4	2	3	3	2	2	3	2	3	3	2	2	3	2	3	3	2	2	3	4.5	115.01	1025	5.56E-07	2.2	3.3	3.3	2.2	2.2	3.4	483010000	48955000	71586000	50339000	105120000	102110000	104900000
171	YBL038W	YBL038W	>YBL038W MRPL16 SGDID:S000000134, Chr II from 146187-146885, Verified ORF, Mitochondrial ribosomal protein of the large subunit	1	11	11	11	8	6	9	9	9	9	8	6	9	9	9	9	8	6	9	9	9	9	46.6	26.518	232	4.09E-27	30.6	25.9	35.8	38.4	38.8	34.9	4309900000	723830000	325060000	724780000	629310000	998450000	908480000
172	YBL039C	YBL039C	>YBL039C URA7 SGDID:S000000135, Chr II from 145728-143989, reverse complement, Verified ORF, Major CTP synthase isozyme (see also URA8), catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de no	1	26	26	23	25	25	25	25	24	24	25	25	25	25	24	24	23	22	23	23	23	23	58.4	64.71	579	0	57.3	53.9	57.3	57.3	54.9	54.9	61530000000	8420100000	12118000000	9873500000	7897600000	10993000000	12228000000
173	YBL040C	YBL040C	>YBL040C ERD2 SGDID:S000000136, Chr II from 142749-142112,142868-142847, reverse complement, Verified ORF, HDEL receptor, an integral membrane protein that binds to the HDEL motif in proteins destined for retention in the endoplasmic reticulum; has a role	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	12.8	25.762	219	8.67E-11	12.8	12.8	12.8	12.8	12.8	12.8	1038200000	65738000	165450000	91681000	265330000	184860000	265090000
174	YBL041W	YBL041W	>YBL041W PRE7 SGDID:S000000137, Chr II from 141247-141972, Verified ORF, Beta 6 subunit of the 20S proteasome	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	24.1	26.871	241	7.17E-58	24.1	24.1	24.1	24.1	24.1	24.1	10852000000	1472900000	1866400000	1554900000	1422700000	2437200000	2097800000
